date,exportedTo,weightKg
2018-11-06,Macau,37.0
2018-11-06,Macau,71.7
2018-10-31,Netherlands,161.5
2018-10-31,Netherlands,17.1
2018-10-31,Germany,37.8
2018-10-31,Netherlands,6.6
2018-10-31,Germany,21.2
2018-10-31,Netherlands,69.7
2018-10-31,Netherlands,21.0
2018-10-31,Germany,44.5
2018-10-31,Netherlands,29.7
2018-10-31,Netherlands,18.9
2018-10-31,Germany,42.8
2018-10-31,Netherlands,18.7
2018-10-30,Switzerland,32.9
2018-10-30,Switzerland,43.8
2018-10-28,England,58.6
2018-10-28,England,51.4
2018-10-28,England,49.0
2018-10-28,England,7.2
2018-10-28,England,48.3
2018-10-28,England,8.5
2018-10-24,Singapore,50.2
2018-10-24,Italy,49.8
2018-10-23,USA,36.6
2018-10-23,Canada,7.5
2018-10-23,USA,40.3
2018-10-23,Canada,8.8
2018-10-23,Canada,42.0
2018-10-23,Canada,45.4
2018-10-23,Canada,48.5
2018-10-23,Mexico,56.8
2018-10-23,Mexico,54.5
2018-10-23,USA,43.4
2018-10-23,Philippines,48.0
2018-10-23,Mexico,54.1
2018-10-23,Mexico,48.1
2018-10-23,Mexico,54.9
2018-10-23,USA,48.4
2018-10-23,Mexico,47.0
2018-10-23,Netherlands,18.9
2018-10-23,Germany,41.3
2018-10-23,Netherlands,20.4
2018-10-23,Germany,43.3
2018-10-23,Netherlands,18.4
2018-10-23,Germany,43.4
2018-10-23,Netherlands,20.5
2018-10-23,Germany,40.5
2018-10-23,Netherlands,17.2
2018-10-23,Netherlands,59.9
2018-10-23,Netherlands,62.2
2018-10-23,Netherlands,67.0
2018-10-23,Netherlands,157.8
2018-10-23,Netherlands,18.8
2018-10-23,Macau,44.2
2018-10-22,USA,46.7
2018-10-22,USA,50.7
2018-10-21,Germany,41.8
2018-10-19,Hong Kong,171.1
2018-10-19,Hong Kong,161.2
2018-10-19,Russia,48.7
2018-10-16,Singapore,10.0
2018-10-16,Singapore,101.1
2018-10-09,United Arab Emirates,155.0
2018-10-02,USA,38.8
2018-10-02,Singapore,1.5
2018-10-02,USA,38.1
2018-10-02,Singapore,2.6
2018-10-02,USA,46.2
2018-09-26,Netherlands,56.3
2018-09-26,Netherlands,87.1
2018-09-26,Switzerland,7.2
2018-09-26,Netherlands,57.3
2018-09-26,Netherlands,57.3
2018-09-26,Mexico,98.0
2018-09-26,Switzerland,36.3
2018-09-26,Netherlands,11.5
2018-09-26,Netherlands,67.2
2018-09-26,Germany,45.4
2018-09-26,Mexico,55.8
2018-09-26,Mexico,99.2
2018-09-26,Netherlands,78.7
2018-09-26,Netherlands,108.5
2018-09-26,Mexico,100.4
2018-09-26,Mexico,91.9
2018-09-26,Netherlands,57.2
2018-09-26,Mexico,45.4
2018-09-26,Mexico,46.7
2018-09-25,USA,40.7
2018-09-25,USA,51.1
2018-09-25,USA,48.1
2018-09-23,England,7.8
2018-09-23,England,7.5
2018-09-23,England,9.2
2018-09-22,Vietnam,152.1
2018-09-21,Vietnam,62.4
2018-09-21,Hong Kong,150.4
2018-09-21,Hong Kong,161.8
2018-09-20,Macau,44.7
2018-09-20,Macau,44.5
2018-09-20,Taiwan,40.8
2018-09-20,Taiwan,50.4
2018-09-20,Macau,80.6
2018-09-19,Netherlands,106.1
2018-09-19,Germany,44.5
2018-09-19,Denmark,52.5
2018-09-19,Denmark,44.6
2018-09-19,Netherlands,114.5
2018-09-19,Taiwan,95.0
2018-09-19,Taiwan,273.7
2018-09-19,Taiwan,47.3
2018-09-19,Netherlands,103.1
2018-09-19,Netherlands,110.5
2018-09-19,Netherlands,61.7
2018-09-19,Germany,44.3
2018-09-19,Germany,39.9
2018-09-19,Netherlands,108.9
2018-09-19,Netherlands,143.1
2018-09-13,Taiwan,285.2
2018-09-13,Macau,84.0
2018-09-11,Netherlands,66.5
2018-09-11,Netherlands,58.9
2018-09-11,Netherlands,96.6
2018-09-11,Netherlands,95.7
2018-09-11,Netherlands,64.8
2018-09-11,Germany,41.4
2018-09-11,Netherlands,118.8
2018-09-11,Netherlands,129.8
2018-09-11,Switzerland,59.5
2018-09-11,Netherlands,103.3
2018-09-11,Netherlands,103.1
2018-09-11,Netherlands,114.6
2018-09-10,Singapore,119.1
2018-09-10,Singapore,8.3
2018-09-09,England,52.5
2018-09-09,England,46.6
2018-09-09,England,8.6
2018-09-09,England,10.4
2018-09-09,England,8.6
2018-09-04,USA,42.2
2018-09-04,USA,51.7
2018-09-02,Germany,45.5
2018-08-31,USA,47.0
2018-08-31,Singapore,1.3
2018-08-31,USA,44.8
2018-08-31,Singapore,3.2
2018-08-29,Mexico,72.6
2018-08-29,Mexico,46.9
2018-08-29,Mexico,99.2
2018-08-29,Mexico,96.7
2018-08-29,Mexico,105.1
2018-08-29,Mexico,95.5
2018-08-29,Mexico,105.5
2018-08-28,Taiwan,85.7
2018-08-28,Taiwan,50.0
2018-08-28,Canada,43.3
2018-08-28,Hong Kong,171.4
2018-08-28,Hong Kong,173.2
2018-08-28,Hong Kong,357.4
2018-08-28,Canada,48.3
2018-08-28,Hong Kong,339.7
2018-08-28,Canada,41.3
2018-08-28,Netherlands,121.5
2018-08-28,Netherlands,79.4
2018-08-28,Germany,46.3
2018-08-28,Netherlands,8.5
2018-08-28,Netherlands,68.2
2018-08-28,Macau,78.7
2018-08-28,Macau,90.2
2018-08-27,Taiwan,256.5
2018-08-27,Macau,37.8
2018-08-27,USA,48.1
2018-08-27,USA,54.7
2018-08-14,USA,40.5
2018-08-13,Macau,81.8
2018-08-10,Taiwan,106.6
2018-08-10,Taiwan,125.5
2018-08-09,Canada,45.7
2018-08-09,Hong Kong,97.1
2018-08-09,Hong Kong,88.7
2018-08-09,Taiwan,48.0
2018-08-08,Macau,32.0
2018-08-08,Macau,43.3
2018-08-08,Taiwan,281.8
2018-08-07,USA,45.9
2018-08-07,Singapore,3.2
2018-08-07,Canada,91.9
2018-08-07,Mexico,103.2
2018-08-07,Mexico,188.6
2018-08-07,Mexico,106.9
2018-08-07,USA,50.2
2018-08-07,USA,50.6
2018-08-07,Mexico,47.8
2018-08-07,Mexico,84.5
2018-08-06,Singapore,8.4
2018-08-06,Singapore,103.8
2018-07-31,Netherlands,148.5
2018-07-31,Netherlands,96.6
2018-07-31,Switzerland,41.9
2018-07-31,Netherlands,73.2
2018-07-31,Germany,43.1
2018-07-31,Switzerland,10.5
2018-07-31,Netherlands,73.9
2018-07-31,Germany,51.1
2018-07-31,Netherlands,110.1
2018-07-31,Netherlands,66.8
2018-07-31,Germany,36.1
2018-07-31,Switzerland,9.1
2018-07-31,Netherlands,160.7
2018-07-31,Netherlands,60.6
2018-07-31,Germany,51.8
2018-07-31,Netherlands,118.8
2018-07-31,Netherlands,152.0
2018-07-31,Netherlands,96.6
2018-07-31,Switzerland,41.1
2018-07-31,Macau,42.2
2018-07-19,Taiwan,243.2
2018-07-19,Taiwan,49.0
2018-07-19,Taiwan,307.5
2018-07-18,Macau,58.6
2018-07-18,Macau,42.4
2018-07-13,Taiwan,47.7
2018-07-12,Taiwan,305.6
2018-07-10,Macau,35.2
2018-07-10,Macau,44.9
2018-07-10,Netherlands,50.9
2018-07-10,Netherlands,64.5
2018-07-10,Switzerland,19.3
2018-07-10,Netherlands,59.7
2018-07-10,Netherlands,54.0
2018-07-10,Netherlands,106.5
2018-07-10,Netherlands,105.3
2018-07-10,Germany,47.8
2018-07-10,Netherlands,64.6
2018-07-10,Netherlands,94.8
2018-07-10,Switzerland,22.9
2018-07-10,Macau,40.9
2018-07-08,Germany,47.4
2018-07-07,Denmark,32.6
2018-07-07,Denmark,36.5
2018-07-07,Denmark,35.0
2018-06-28,Taiwan,306.5
2018-06-26,Thailand,48.9
2018-06-26,Vietnam,9.0
2018-06-26,Vietnam,8.8
2018-06-26,Vietnam,8.8
2018-06-26,Vietnam,26.8
2018-06-26,Vietnam,25.3
2018-06-26,Vietnam,28.9
2018-06-26,Vietnam,25.1
2018-06-26,Vietnam,24.7
2018-06-26,Vietnam,21.0
2018-06-26,Vietnam,25.9
2018-06-26,Philippines,38.0
2018-06-26,Germany,39.7
2018-06-26,Netherlands,52.9
2018-06-26,Netherlands,116.9
2018-06-26,Switzerland,45.5
2018-06-26,Netherlands,109.5
2018-06-26,Netherlands,113.3
2018-06-26,Netherlands,77.2
2018-06-26,Switzerland,36.8
2018-06-26,Netherlands,118.8
2018-06-26,Netherlands,106.3
2018-06-25,Macau,38.1
2018-06-25,Macau,35.3
2018-06-25,Taiwan,282.4
2018-06-25,Taiwan,72.9
2018-06-22,Taiwan,27.2
2018-06-22,Taiwan,29.0
2018-06-22,Taiwan,32.1
2018-06-22,Singapore,54.3
2018-06-22,Singapore,10.0
2018-06-22,Singapore,103.8
2018-06-21,Macau,42.6
2018-06-19,Mexico,44.5
2018-06-19,Mexico,141.8
2018-06-19,Mexico,43.7
2018-06-19,Mexico,59.9
2018-06-19,Mexico,52.9
2018-06-19,Mexico,38.0
2018-06-18,USA,48.5
2018-06-18,USA,48.5
2018-06-18,USA,49.2
2018-06-18,USA,50.0
2018-06-18,USA,49.6
2018-06-18,USA,49.2
2018-06-18,USA,46.3
2018-06-18,USA,41.9
2018-06-18,USA,51.1
2018-06-18,USA,47.3
2018-06-18,USA,42.8
2018-06-18,USA,39.3
2018-06-18,USA,51.6
2018-06-12,Singapore,8.6
2018-06-12,Singapore,86.6
2018-06-12,Netherlands,49.3
2018-06-12,Netherlands,48.7
2018-06-12,Netherlands,43.0
2018-06-12,Netherlands,48.8
2018-06-12,Germany,35.3
2018-06-12,Netherlands,8.3
2018-06-12,Netherlands,45.6
2018-06-07,Macau,55.7
2018-06-07,Macau,50.7
2018-06-07,Macau,54.5
2018-06-07,Taiwan,283.0
2018-06-07,Taiwan,290.8
2018-06-05,Taiwan,252.8
2018-06-05,Macau,42.3
2018-06-03,Germany,44.7
2018-06-02,Singapore,41.9
2018-05-30,Mexico,95.9
2018-05-30,Mexico,92.1
2018-05-30,Mexico,80.1
2018-05-30,Mexico,82.1
2018-05-30,Mexico,83.6
2018-05-30,Mexico,40.4
2018-05-30,Mexico,85.3
2018-05-30,Mexico,42.0
2018-05-30,Mexico,40.3
2018-05-29,Canada,42.6
2018-05-29,Canada,41.1
2018-05-29,Netherlands,95.6
2018-05-29,Netherlands,81.2
2018-05-29,Netherlands,92.2
2018-05-29,Netherlands,91.7
2018-05-29,Netherlands,95.4
2018-05-29,Netherlands,118.5
2018-05-29,Germany,44.1
2018-05-29,Netherlands,41.3
2018-05-29,Netherlands,86.2
2018-05-29,Italy,48.0
2018-05-29,Netherlands,35.2
2018-05-23,Hong Kong,59.0
2018-05-23,Hong Kong,137.6
2018-05-22,Taiwan,295.6
2018-05-22,Taiwan,274.5
2018-05-22,USA,42.4
2018-05-22,USA,232.1
2018-05-22,USA,63.8
2018-05-22,USA,91.5
2018-05-22,USA,42.6
2018-05-22,USA,38.4
2018-05-21,Macau,39.7
2018-05-21,Taiwan,78.4
2018-05-21,Taiwan,174.2
2018-05-21,USA,43.1
2018-05-15,Macau,48.3
2018-05-15,Macau,44.9
2018-05-15,Singapore,105.9
2018-05-15,Vietnam,87.6
2018-05-15,Singapore,7.6
2018-05-12,United Arab Emirates,143.3
2018-05-08,Denmark,34.9
2018-05-08,Macau,48.3
2018-05-08,Macau,48.6
2018-05-08,Macau,41.7
2018-05-08,Macau,44.9
2018-05-08,Germany,43.6
2018-05-08,Netherlands,54.5
2018-05-08,Netherlands,94.3
2018-05-08,Germany,39.2
2018-05-08,Netherlands,16.2
2018-05-08,Netherlands,69.6
2018-05-08,Netherlands,56.6
2018-05-08,Denmark,32.1
2018-05-08,Netherlands,17.2
2018-05-08,Denmark,44.2
2018-05-08,Denmark,46.8
2018-05-08,Denmark,40.6
2018-05-02,Taiwan,220.1
2018-05-02,Taiwan,277.0
2018-05-02,Taiwan,239.8
2018-05-01,Thailand,25.0
2018-05-01,Taiwan,295.6
2018-04-29,England,54.3
2018-04-28,Taiwan,192.6
2018-04-25,Mexico,71.2
2018-04-25,Mexico,45.1
2018-04-25,Mexico,89.2
2018-04-25,Mexico,34.9
2018-04-25,Mexico,34.0
2018-04-25,Mexico,81.8
2018-04-25,Taiwan,238.6
2018-04-25,Taiwan,302.4
2018-04-24,Netherlands,20.8
2018-04-24,Netherlands,88.3
2018-04-24,Netherlands,135.8
2018-04-24,Netherlands,58.7
2018-04-24,Netherlands,75.1
2018-04-24,Germany,63.4
2018-04-24,Netherlands,18.6
2018-04-24,Germany,42.0
2018-04-24,Netherlands,19.1
2018-04-24,Switzerland,39.4
2018-04-24,Netherlands,49.3
2018-04-22,Italy,42.4
2018-04-20,Singapore,3.3
2018-04-20,Singapore,49.1
2018-04-20,Singapore,42.3
2018-04-19,Taiwan,266.7
2018-04-19,Taiwan,48.2
2018-04-19,Taiwan,25.3
2018-04-19,Taiwan,50.4
2018-04-19,Taiwan,45.6
2018-04-19,Taiwan,34.2
2018-04-17,United Arab Emirates,92.6
2018-04-17,United Arab Emirates,349.9
2018-04-17,Thailand,38.4
2018-04-17,USA,42.3
2018-04-17,USA,44.9
2018-04-17,Canada,8.2
2018-04-17,Canada,8.1
2018-04-17,Canada,45.9
2018-04-17,USA,50.1
2018-04-17,Taiwan,298.3
2018-04-16,USA,35.9
2018-04-13,Taiwan,46.7
2018-04-13,Taiwan,49.5
2018-04-13,Taiwan,54.6
2018-04-13,Hong Kong,165.7
2018-04-13,Hong Kong,160.7
2018-04-13,USA,45.8
2018-04-10,Singapore,7.6
2018-04-10,Singapore,93.9
2018-04-10,Taiwan,323.0
2018-04-10,USA,36.2
2018-04-10,USA,39.9
2018-04-10,Netherlands,39.1
2018-04-10,Netherlands,39.2
2018-04-10,Netherlands,39.7
2018-04-10,Netherlands,40.5
2018-04-10,Netherlands,39.6
2018-04-10,Netherlands,44.6
2018-04-10,Netherlands,37.8
2018-04-10,Germany,34.4
2018-04-10,Germany,47.1
2018-04-10,Germany,39.0
2018-04-03,Taiwan,333.9
2018-04-03,Taiwan,316.3
2018-04-03,Taiwan,297.1
2018-04-03,USA,41.8
2018-04-03,Singapore,2.4
2018-04-03,USA,67.2
2018-04-03,USA,44.2
2018-04-03,USA,43.0
2018-04-03,USA,45.6
2018-04-03,Singapore,2.2
2018-04-03,Thailand,48.1
2018-04-03,Thailand,49.0
2018-04-03,Thailand,23.6
2018-04-02,USA,34.8
2018-04-02,USA,44.7
2018-04-02,USA,37.6
2018-04-01,Macau,6.5
2018-04-01,Macau,7.7
2018-04-01,Macau,8.3
2018-04-01,Macau,43.7
2018-04-01,Macau,6.7
2018-04-01,Macau,6.1
2018-04-01,Macau,5.6
2018-03-31,England,47.6
2018-03-31,Denmark,31.9
2018-03-31,Denmark,37.9
2018-03-31,Denmark,35.3
2018-03-30,Taiwan,55.7
2018-03-30,Taiwan,47.9
2018-03-27,Macau,34.2
2018-03-27,Netherlands,32.7
2018-03-27,Switzerland,36.0
2018-03-27,Netherlands,85.1
2018-03-27,Denmark,47.7
2018-03-27,Netherlands,43.3
2018-03-27,Netherlands,87.5
2018-03-27,Netherlands,45.3
2018-03-27,Switzerland,30.1
2018-03-27,Germany,36.6
2018-03-27,Netherlands,37.6
2018-03-27,Germany,32.9
2018-03-27,Netherlands,39.6
2018-03-27,Switzerland,26.1
2018-03-27,Germany,40.9
2018-03-27,Netherlands,19.4
2018-03-26,Taiwan,290.0
2018-03-23,Taiwan,45.1
2018-03-23,Taiwan,48.5
2018-03-21,Mexico,39.1
2018-03-21,Mexico,34.7
2018-03-21,Mexico,45.1
2018-03-21,Mexico,38.8
2018-03-21,Mexico,39.7
2018-03-21,Mexico,38.6
2018-03-21,Mexico,94.5
2018-03-21,Mexico,41.2
2018-03-21,Mexico,97.1
2018-03-20,USA,7.3
2018-03-20,USA,6.9
2018-03-20,USA,9.8
2018-03-20,USA,9.1
2018-03-20,USA,8.7
2018-03-20,Taiwan,320.2
2018-03-20,Taiwan,296.1
2018-03-20,Macau,30.0
2018-03-20,Macau,35.4
2018-03-16,Hong Kong,148.6
2018-03-16,United Arab Emirates,130.3
2018-03-16,Taiwan,50.9
2018-03-13,USA,39.0
2018-03-13,USA,44.2
2018-03-13,USA,43.4
2018-03-13,Singapore,51.4
2018-03-13,Singapore,101.6
2018-03-12,Germany,47.9
2018-03-12,Germany,38.6
2018-03-12,Germany,37.7
2018-03-12,Netherlands,41.2
2018-03-12,Netherlands,42.3
2018-03-12,Netherlands,33.6
2018-03-09,Taiwan,37.7
2018-03-06,Switzerland,42.9
2018-03-06,Netherlands,42.5
2018-03-06,Germany,44.5
2018-03-06,Netherlands,38.6
2018-03-06,Germany,47.3
2018-03-06,Germany,33.3
2018-03-06,Netherlands,11.6
2018-03-06,Switzerland,37.1
2018-03-06,Thailand,42.6
2018-03-06,Thailand,38.9
2018-03-04,England,42.1
2018-03-04,England,45.3
2018-03-03,Denmark,47.3
2018-03-03,Denmark,49.0
2018-03-03,Macau,35.7
2018-03-03,Macau,43.0
2018-03-01,Thailand,25.7
2018-02-27,Singapore,2.6
2018-02-27,USA,110.5
2018-02-27,Singapore,2.2
2018-02-27,Singapore,46.2
2018-02-27,Singapore,48.8
2018-02-27,Singapore,3.3
2018-02-27,Canada,46.9
2018-02-27,USA,91.8
2018-02-27,Macau,42.1
2018-02-27,Macau,48.6
2018-02-27,Macau,49.6
2018-02-27,Macau,43.3
2018-02-27,Macau,46.5
2018-02-27,Macau,39.4
2018-02-27,Macau,88.4
2018-02-27,Macau,94.9
2018-02-26,USA,44.9
2018-02-26,USA,41.6
2018-02-26,USA,36.1
2018-02-26,USA,43.9
2018-02-23,Hong Kong,144.9
2018-02-23,Hong Kong,49.2
2018-02-23,Hong Kong,153.0
2018-02-23,Taiwan,39.6
2018-02-23,Taiwan,46.4
2018-02-23,Taiwan,39.0
2018-02-23,Taiwan,45.1
2018-02-23,Taiwan,53.3
2018-02-23,Taiwan,48.8
2018-02-23,Taiwan,42.8
2018-02-23,Taiwan,31.5
2018-02-23,Taiwan,49.5
2018-02-23,Taiwan,41.5
2018-02-23,Taiwan,43.6
2018-02-23,Taiwan,47.2
2018-02-23,Taiwan,47.1
2018-02-23,Taiwan,40.9
2018-02-23,Taiwan,45.5
2018-02-20,Netherlands,84
2018-02-20,Germany,37.9
2018-02-20,Germany,39.1
2018-02-20,Netherlands,16.9
2018-02-20,Netherlands,73.1
2018-02-20,Netherlands,61
2018-02-20,Netherlands,81.4
2018-02-20,Netherlands,43
2018-02-20,Netherlands,29.4
2018-02-20,Switzerland,34.2
2018-02-20,Germany,20
2018-02-20,Netherlands,43
2018-02-20,Germany,40.9
2018-02-20,Netherlands,35.6
2018-02-20,Netherlands,51.9
2018-02-20,United Arab Emirates,82.2
2018-02-17,Italy,42.9
2018-02-17,Italy,46.6
2018-02-16,Russia,42.7
2018-02-09,Taiwan,52.9
2018-02-09,Macau,52.0
2018-02-09,Macau,91.8
2018-02-09,Taiwan,44.9
2018-02-09,Taiwan,49.4
2018-02-09,Taiwan,44.9
2018-02-09,Taiwan,56.7
2018-02-09,Taiwan,47
2018-02-06,Singapore,2.1
2018-02-06,Singapore,2.5
2018-02-06,Singapore,2.7
2018-02-06,USA,41.8
2018-02-06,USA,39.6
2018-02-06,Singapore,2.8
2018-02-06,USA,47
2018-02-06,USA,114.6
2018-02-06,USA,47.3
2018-02-06,USA,45
2018-02-06,Singapore,87.7
2018-02-06,Singapore,42.4
2018-02-06,Singapore,82.2
2018-02-06,Singapore,3.0
2018-02-06,Singapore,2.8
2018-02-06,Singapore,3.0
2018-02-06,Singapore,2.9
2018-02-05,USA,39.4
2018-02-05,USA,42.8
2018-02-05,USA,44.3
2018-02-05,Thailand,42.7
2018-02-05,USA,42.8
2018-02-05,USA,41.4
2018-02-05,USA,43.1
2018-02-05,USA,46.9
2018-02-05,USA,46.3
2018-02-02,Taiwan,48.7
2018-02-01,Thailand,25.7
2018-01-30,Macau,38.8
2018-01-30,Macau,44.2
2018-01-30,Macau,35.7
2018-01-30,Vietnam,149.1
2018-01-30,Netherlands,20.1
2018-01-30,Netherlands,19.7
2018-01-30,Netherlands,76.6
2018-01-30,Netherlands,58.1
2018-01-30,Netherlands,75.5
2018-01-30,Netherlands,89.5
2018-01-30,Germany,36
2018-01-30,Netherlands,42.5
2018-01-29,Taiwan,304.0
2018-01-29,Germany,36.5
2018-01-28,England,48.8
2018-01-28,England,7.5
2018-01-28,England,54.5
2018-01-28,England,47.4
2018-01-28,England,6.2
2018-01-28,England,7.6
2018-01-27,Italy,45.2
2018-01-27,Italy,44.9
2018-01-26,Taiwan,47.1
2018-01-26,Macau,38.6
2018-01-26,Macau,41.9
2018-01-26,Macau,44.8
2018-01-25,Taiwan,48.1
2018-01-25,Taiwan,56.4
2018-01-23,Canada,41.3
2018-01-23,Canada,41.9
2018-01-23,Canada,39.2
2018-01-23,Canada,32.5
2018-01-23,Taiwan,49
2018-01-23,Taiwan,45.1
2018-01-23,Taiwan,53.9
2018-01-23,Taiwan,42.2
2018-01-23,Macau,42
2018-01-23,Macau,42.9
2018-01-19,Hong Kong,142.9
2018-01-19,Hong Kong,129.5
2018-01-18,USA,37.1
2018-01-18,USA,36.3
2018-01-18,USA,40
2018-01-18,USA,36.2
2018-01-16,Macau,38.6
2018-01-16,Macau,41.9
2018-01-16,Macau,44.8
2018-01-15,Thailand,53.5
2018-01-14,Vietnam,321.2
2018-01-14,Vietnam,290.3
2018-01-14,Vietnam,327.5
2018-01-12,USA,41.6
2018-01-12,USA,44.7
2018-01-12,USA,46.5
2018-01-12,USA,42.5
2018-01-12,USA,43.8
2018-01-12,USA,49.5
2018-01-12,USA,43.1
2018-01-12,USA,39.0
2018-01-12,USA,40.1
2018-01-10,Taiwan,46.6
2018-01-09,Germany,46.3
2018-01-09,Germany,47.7
2018-01-09,Netherlands,47.4
2018-01-09,Netherlands,47.2
2018-01-09,Netherlands,49.6
2018-01-09,Netherlands,48.5
2018-01-09,Netherlands,72.4
2018-01-09,Taiwan,45.6
2018-01-09,Taiwan,49.9
2018-01-09,Taiwan,39.6
2018-01-08,Switzerland,45.5
2018-01-07,England,36.7
2019-12-28,Germany,42.5
2019-12-28,Netherlands,11.6
2019-12-28,Netherlands,87.4
2019-12-28,Netherlands,16.9
2019-12-28,Germany,44.8
2019-12-28,England,26.1
2019-12-28,England,48.4
2019-12-28,England,44.3
2019-12-27,USA,38.6
2019-12-27,Vietnam,39.5
2019-12-27,Vietnam,45.4
2019-12-26,Taiwan,186.4
2019-12-26,Taiwan,95.1
2019-12-26,Taiwan,22.3
2019-12-26,Taiwan,58.0
2019-12-20,United Arab Emirates,87.1
2019-12-18,Canada,46.6
2019-12-18,Vietnam,312.9
2019-12-18,Taiwan,50.0
2019-12-18,Netherlands,41.2
2019-12-18,Netherlands,44.8
2019-12-18,Netherlands,73.6
2019-12-18,Russia,41.4
2019-12-18,Mexico,49.3
2019-12-18,Mexico,47.4
2019-12-18,Mexico,45.7
2019-12-18,Mexico,46.5
2019-12-18,Mexico,44.7
2019-12-18,Mexico,38.5
2019-12-18,Hong Kong,118.1
2019-12-18,Hong Kong,150.4
2019-12-18,Hong Kong,147.0
2019-12-17,Taiwan,246.8
2019-12-11,Taiwan,133.4
2019-12-11,Taiwan,20.4
2019-12-11,Taiwan,16.6
2019-12-11,Macau,43.9
2019-12-11,Macau,34.6
2019-12-11,Macau,48.1
2019-12-11,Macau,43.9
2019-12-11,Macau,49.9
2019-12-11,Macau,45.7
2019-12-11,Macau,49.4
2019-12-11,Macau,46.7
2019-12-11,Macau,53.0
2019-12-11,Switzerland,30.2
2019-12-11,Switzerland,32.6
2019-12-11,Switzerland,34.1
2019-12-11,Switzerland,31.3
2019-12-11,Vietnam,40.6
2019-12-10,Thailand,34.5
2019-12-10,Thailand,33.9
2019-12-09,Singapore,99.9
2019-12-09,Singapore,110.0
2019-12-06,Netherlands,45.5
2019-12-06,Netherlands,10.5
2019-12-06,Netherlands,88.7
2019-12-06,Netherlands,40.6
2019-12-06,Netherlands,10.8
2019-12-06,Netherlands,42.9
2019-12-06,Netherlands,42.1
2019-12-06,Netherlands,40.6
2019-12-06,Netherlands,45.2
2019-12-06,Netherlands,46.2
2019-12-06,Netherlands,12.0
2019-12-06,Germany,37.8
2019-12-06,Germany,41.0
2019-12-06,Netherlands,11.3
2019-12-05,Vietnam,85.2
2019-12-05,Vietnam,82.6
2019-12-04,Singapore,48.3
2019-12-04,Taiwan,107.5
2019-12-04,Taiwan,58.4
2019-12-04,Taiwan,51.1
2019-12-03,Taiwan,314.4
2019-12-03,USA,52.3
2019-12-03,USA,51.9
2019-12-03,USA,43.6
2019-11-27,Netherlands,40.1
2019-11-27,Germany,47.1
2019-11-27,Netherlands,39.2
2019-11-27,Germany,97.5
2019-11-27,Netherlands,18.3
2019-11-27,Netherlands,55.0
2019-11-27,Switzerland,24.0
2019-11-27,Switzerland,22.6
2019-11-27,Philippines,46.4
2019-11-27,Philippines,54.4
2019-11-27,Philippines,45.8
2019-11-26,Australia,147.1
2019-11-22,Hong Kong,138.9
2019-11-22,Hong Kong,129.5
2019-11-22,Hong Kong,133.2
2019-11-20,Mexico,54.8
2019-11-20,Mexico,49.1
2019-11-20,Mexico,45.9
2019-11-20,Mexico,53.2
2019-11-20,Mexico,44.4
2019-11-20,Mexico,44.3
2019-11-20,Mexico,39.9
2019-11-20,USA,44.9
2019-11-20,USA,41.2
2019-11-20,USA,41.1
2019-11-20,Italy,42.1
2019-11-20,Italy,48.0
2019-11-15,England,53.7
2019-11-15,England,7.0
2019-11-15,England,9.3
2019-11-11,Singapore,112.4
2019-11-11,Singapore,101.8
2019-11-07,USA,43.8
2019-11-07,Netherlands,42.8
2019-11-07,Netherlands,43.4
2019-11-07,Netherlands,79.5
2019-11-07,Germany,38.4
2019-11-07,Netherlands,41.8
2019-11-07,Germany,42.7
2019-11-07,Canada,44.0
2019-11-07,Canada,49.3
2019-11-07,Canada,47.6
2019-11-07,Canada,52.5
2019-11-07,Macau,52.9
2019-11-06,USA,36.3
2019-11-06,USA,46.1
2019-11-06,Vietnam,21.9
2019-11-06,Vietnam,79.1
2019-11-06,Vietnam,79.4
2019-11-06,Vietnam,10.4
2019-11-06,Vietnam,9.3
2019-10-30,Macau,52.9
2019-10-30,Macau,45.7
2019-10-28,Germany,45.2
2019-10-24,Netherlands,56.3
2019-10-24,Germany,49.5
2019-10-24,Germany,62.9
2019-10-24,Germany,43.9
2019-10-24,Netherlands,80.6
2019-10-24,Netherlands,46.7
2019-10-24,Germany,39.5
2019-10-24,Germany,68.1
2019-10-23,Taiwan,303.2
2019-10-23,Mexico,50.5
2019-10-23,Mexico,53.3
2019-10-23,Mexico,53.3
2019-10-23,Mexico,96.1
2019-10-23,Mexico,52.1
2019-10-23,Mexico,46.0
2019-10-23,Mexico,79.8
2019-10-23,Hong Kong,142.1
2019-10-23,Hong Kong,142.5
2019-10-22,England,7.2
2019-10-22,England,50.4
2019-10-22,England,47.7
2019-10-22,England,57.0
2019-10-22,England,6.5
2019-10-22,England,48.3
2019-10-22,England,7.6
2019-10-18,Singapore,47.5
2019-10-17,Denmark,42.9
2019-10-12,Singapore,85.8
2019-10-12,Singapore,116.7
2019-10-10,Thailand,37.9
2019-10-10,Thailand,32.7
2019-10-09,USA,47.1
2019-10-09,USA,42.3
2019-10-09,USA,43.5
2019-10-09,USA,40.8
2019-10-09,Macau,38.7
2019-10-09,Macau,44.1
2019-10-09,Macau,55.1
2019-10-09,Macau,43.8
2019-10-09,Macau,56.5
2019-10-09,Taiwan,119.9
2019-10-09,USA,50.1
2019-10-09,USA,52.5
2019-10-04,Vietnam,51.8
2019-10-04,USA,41.2
2019-10-02,Netherlands,45.4
2019-10-02,Netherlands,14.1
